deal_amount,contract_year,contract_month,contract_day,floor,plottage,land_use,build_year,building_age,building_type,building_detail_type,building_use,building_area,sig_cd,emd_cd,pnu,longitude,latitude,plat_area,arch_area,tot_area,elev_cnt,parklot_cnt,base_year_x,sig_store_cnt,sig_sales_amt,sig_sales_cnt,sig_delivery_amt,sig_delivery_cnt,sig_sales_restaurant_amt,sig_sales_service_amt,sig_sales_retail_amt,sig_sales_etc_amt,sig_sales_wk_amt,sig_sales_we_amt,sig_sales_morning_amt,sig_sales_afternoon_amt,sig_sales_evening_amt,sig_sales_night_amt,sig_sales_male_amt,sig_sales_female_amt,sig_sales_age20_amt,sig_sales_age30_amt,sig_sales_age40_amt,sig_sales_age50_amt,sig_sales_age60_amt,base_year_y,emd_store_cnt,emd_sales_amt,emd_sales_cnt,emd_delivery_amt,emd_delivery_cnt,emd_sales_restaurant_amt,emd_sales_service_amt,emd_sales_retail_amt,emd_sales_etc_amt,emd_sales_wk_amt,emd_sales_we_amt,emd_sales_morning_amt,emd_sales_afternoon_amt,emd_sales_evening_amt,emd_sales_night_amt,emd_sales_male_amt,emd_sales_female_amt,emd_sales_age20_amt,emd_sales_age30_amt,emd_sales_age40_amt,emd_sales_age50_amt,emd_sales_age60_amt,plp_amt,subway_dist,subway_500_cnt,subway_1000_cnt,base_year,walk_tot_cnt,walk_male_cnt,walk_female_cnt,walk_age_u20_cnt,walk_age_20_cnt,walk_age_30_cnt,walk_age_40_cnt,walk_age_50_cnt,walk_age_o50_cnt,walk_morning_cnt,walk_afternoon_cnt,walk_evening_cnt,walk_time_night_cnt
190000000,2023,4,29,3,,제3종일반주거,2011,12.0,집합,상가/사무실,제2종근린생활,45.41,11380,11380109,1138010900100370003,126.91223204346377,37.59498864288987,0.0,181.22,905.18,1,0,2023,130006,3125554399540.0,119412081.0,71451850098.0,3304317.0,742289461241.0,847284289016.0,1480358084908.0,55622564375.0,2217452335938.0,908102131976.0,387570712180.0,1734110556480.0,790059527612.0,213822038018.0,1505467684829.0,1524684866543.0,288467088241.0,525006599158.0,749993591627.0,746379730337.0,720305542011.0,2023,9628,208010975439.0,8526963.0,4386498639.0,217756.0,44666520090.0,40939400099.0,99942459889.0,22462595361.0,156821097395.0,51189880339.0,29299165303.0,116387825502.0,48187364920.0,14137190370.0,95672421451.0,91694426020.0,20858096425.0,32778169723.0,50579776880.0,42464880805.0,40685923638.0,4167000.0,461.0,1.0,2.0,2023,18644798.75439524508437,8852505.12,9792293.64,2556738.24,2597369.58,2462568.07,2636794.89,2982670.30,540863658.83,2271705.91,4381068.43,4947882.88,7044141.65
168000000,2020,10,29,1,,준주거,2003,17.0,집합,상가/사무실,제1종근린생활,33.0,11380,11380109,1138010900102260005,126.90842975288201,37.595901316532974,368.0,220.49,1162.56,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4071000.0,810.0,,2.0,2020,17202057.91717757628481,6059908.61,6800426.36,2352600.07,1713096.19,1828497.52,1732963.05,1992911.85,324006187.07,1586656.39,3041507.93,3511635.32,4720517.01
170000000,2020,11,16,3,,제3종일반주거,2016,4.0,집합,상가/사무실,제2종근린생활,39.4,11380,11380110,1138011000101640010,126.91022653845836,37.58522056526754,450.5,202.0,999.97,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4221000.0,109.0,1.0,2.0,2020,20780486.590066941306,7723528.00,8355809.01,2356863.80,2017882.71,1893525.30,2105201.56,2627247.44,507861589.28,2095622.16,4217885.79,4603384.06,5162444.83
300000000,2020,5,24,5,,제1종일반주거,2001,19.0,집합,상가/사무실,제2종근린생활,44.24,11380,11380110,1138011000102040016,126.90673385273377,37.585917111004214,246.9,148.07,816.01,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806000.0,416.0,1.0,1.0,2020,10180268.122908611509,3534195.27,3828935.52,1184813.92,895005.47,819410.47,947083.72,1204456.29,231236085.52,996206.02,1920389.68,1974323.87,2472211.01
595000000,2021,3,2,6,,자연녹지,2015,6.0,집합,상가/사무실,제1종근린생활,101.6,11380,11380114,1138011400100700000,126.9190959472218,37.638660429724396,1834.7,1098.75,12571.59,2,84,2021,127566,2671960435612.0,110673062.0,0.0,0.0,547595249126.0,679766621659.0,1403756230345.0,40842334482.0,1916864327709.0,755096146569.0,315927284715.0,1528148584734.0,712541857007.0,115342650028.0,1309845067093.0,1311974853299.0,309635313999.0,473049357524.0,643561393821.0,639598858656.0,555974996394.0,2021,11288,387355793797.0,14128513.0,0.0,0.0,76949983386.0,138616392474.0,170462033487.0,1327384450.0,273806828653.0,113548966221.0,69265293439.0,223093296329.0,85135604718.0,9859745503.0,188937272487.0,195933214715.0,40149164893.0,74037737902.0,107308120507.0,86368871554.0,77006592345.0,7560000.0,194.0,1.0,1.0,2021,15155193.8817826824288,5180832.53,6394872.46,2612773.52,1699123.51,1518243.98,1955346.73,1615273.01,217491646.54,1472898.81,3612167.03,3480402.67,3010236.71
530000000,2021,3,2,1,,일반상업,2017,4.0,집합,상가/사무실,제2종근린생활,35.28,11380,11380114,1138011400100730000,126.91960366121371,37.63536107764536,3812.8,1810.22,29986.8,4,290,2021,127566,2671960435612.0,110673062.0,0.0,0.0,547595249126.0,679766621659.0,1403756230345.0,40842334482.0,1916864327709.0,755096146569.0,315927284715.0,1528148584734.0,712541857007.0,115342650028.0,1309845067093.0,1311974853299.0,309635313999.0,473049357524.0,643561393821.0,639598858656.0,555974996394.0,2021,11288,387355793797.0,14128513.0,0.0,0.0,76949983386.0,138616392474.0,170462033487.0,1327384450.0,273806828653.0,113548966221.0,69265293439.0,223093296329.0,85135604718.0,9859745503.0,188937272487.0,195933214715.0,40149164893.0,74037737902.0,107308120507.0,86368871554.0,77006592345.0,8623000.0,122.0,1.0,1.0,2021,15772871.5386430698108,5335245.85,6871773.97,2032412.01,2061783.09,2006503.76,2132539.18,1663236.03,231054113.60,1608586.72,3900707.53,3619978.13,3077747.34
250000000,2021,5,27,1,,개발제한구역,2002,19.0,집합,상가/사무실,제2종근린생활,95.63,11380,11380114,1138011400102770017,126.94818826814773,37.655471088689126,0.0,2333.62,7698.360000000001,0,0,2021,127566,2671960435612.0,110673062.0,0.0,0.0,547595249126.0,679766621659.0,1403756230345.0,40842334482.0,1916864327709.0,755096146569.0,315927284715.0,1528148584734.0,712541857007.0,115342650028.0,1309845067093.0,1311974853299.0,309635313999.0,473049357524.0,643561393821.0,639598858656.0,555974996394.0,2021,11288,387355793797.0,14128513.0,0.0,0.0,76949983386.0,138616392474.0,170462033487.0,1327384450.0,273806828653.0,113548966221.0,69265293439.0,223093296329.0,85135604718.0,9859745503.0,188937272487.0,195933214715.0,40149164893.0,74037737902.0,107308120507.0,86368871554.0,77006592345.0,859500.0,3940.0,,,2021,631425.942585494294552,248366.10,267868.38,94426.32,47506.01,37797.55,73806.43,110373.71,14857406.11,72287.52,187225.15,107258.86,148209.77
95000000,2021,1,5,1,,제3종일반주거,2011,10.0,집합,상가/사무실,제2종근린생활,17.0,11380,11380101,1138010100103730002,126.8933576846267,37.58262269934344,141.87,70.4,272.8,0,4,2021,127566,2671960435612.0,110673062.0,0.0,0.0,547595249126.0,679766621659.0,1403756230345.0,40842334482.0,1916864327709.0,755096146569.0,315927284715.0,1528148584734.0,712541857007.0,115342650028.0,1309845067093.0,1311974853299.0,309635313999.0,473049357524.0,643561393821.0,639598858656.0,555974996394.0,2021,1900,36856184042.0,1368935.0,0.0,0.0,5543644374.0,4730630401.0,25887849140.0,694060127.0,27561925848.0,9294258229.0,6253998992.0,20942958660.0,7897657046.0,1761693428.0,23698836263.0,12141201494.0,2442152317.0,7780047963.0,8771314586.0,9527095518.0,7319427375.0,3785000.0,272.0,1.0,2.0,2021,9354164.92244306996612,4239304.35,3465032.50,901421.63,1311631.30,1440575.97,1404593.84,1349823.12,129628595.81,1191636.33,2596683.93,1902158.25,2013858.54
26000000,2020,2,5,1,,제3종일반주거,2011,9.0,집합,상가/사무실,제2종근린생활,17.0,11380,11380101,1138010100103730002,126.8933576846267,37.58262269934344,141.87,70.4,272.8,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3785000.0,272.0,1.0,2.0,2020,9354164.92244306996612,4239304.35,3465032.50,901421.63,1311631.30,1440575.97,1404593.84,1349823.12,129628595.81,1191636.33,2596683.93,1902158.25,2013858.54
565000000,2021,3,1,10,,제2종일반주거,2006,15.0,집합,상가/사무실,교육연구,67.47,11380,11380102,1138010200100910007,126.93103885002289,37.60317144558838,2510.88,1353.2,15267.62,3,65,2021,127566,2671960435612.0,110673062.0,0.0,0.0,547595249126.0,679766621659.0,1403756230345.0,40842334482.0,1916864327709.0,755096146569.0,315927284715.0,1528148584734.0,712541857007.0,115342650028.0,1309845067093.0,1311974853299.0,309635313999.0,473049357524.0,643561393821.0,639598858656.0,555974996394.0,2021,8337,154613891611.0,7175277.0,0.0,0.0,43617649833.0,43273816023.0,66944604847.0,777820908.0,112053178277.0,42560714615.0,19444450924.0,83026932226.0,43642868226.0,8500527122.0,81446391504.0,71097621469.0,17021685943.0,32542621354.0,38501384508.0,36865725630.0,27612595541.0,2984000.0,534.0,,3.0,2021,21538973.045506644437,7167734.14,8948729.95,2687129.14,2139801.09,2315628.74,2629424.14,2499324.25,384515660.79,2177879.49,4535249.99,4491709.53,4911624.44
210000000,2020,5,15,1,,제2종일반주거,2020,0.0,집합,상가/사무실,제1종근린생활,37.0,11380,11380102,1138010200101080007,126.92965153646674,37.606647746188415,290.0,148.44,579.97,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458000.0,364.0,1.0,4.0,2020,20488451.169897917000,7313200.79,8716297.86,1750396.68,2365463.57,2233971.82,2292632.38,2797158.59,458987550.96,2074682.36,4696261.44,4436350.16,4822204.64
179000000,2020,4,23,2,,준주거,2019,1.0,집합,상가/사무실,제2종근린생활,35.16,11380,11380102,1138010200101440048,126.92342246397983,37.60634054500287,188.0,100.84,637.67,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3764000.0,33.0,2.0,4.0,2020,14246229.513704432225,5625600.67,6544552.13,1568881.37,1507489.88,1814698.14,1874918.33,1966926.21,343723883.89,1552739.37,3272582.25,3414128.76,3930702.11
202000000,2020,4,25,1,,제3종일반주거,2008,12.0,집합,상가/사무실,제1종근린생활,28.67,11380,11380102,1138010200101540034,126.92456657567453,37.60343616328584,218.4,108.0,498.7,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4718000.0,370.0,2.0,2.0,2020,27476438.383345667534,9780234.09,11618532.71,3070229.35,2766788.54,3017587.00,3442203.05,3498942.45,560301636.21,2863809.35,6235676.69,5975476.52,6323804.29
160000000,2020,11,1,2,,제2종일반주거,2011,9.0,집합,상가/사무실,제2종근린생활,43.82,11380,11380104,1138010400102590018,126.91220157028124,37.62160708824684,412.0,246.08,822.5,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3224000.0,964.0,,1.0,2020,15370024.4834507888071,5039757.85,6478850.16,3140781.09,1462278.20,1222336.94,1482089.23,1575678.36,263544420.09,1579485.81,2992033.68,2948465.26,3998604.14
145000000,2021,1,17,4,,준주거,2011,10.0,집합,상가/사무실,제2종근린생활,42.12,11380,11380104,1138010400104640021,126.9169015448369,37.61263387022471,259.8,147.1,918.71,1,7,2021,127566,2671960435612.0,110673062.0,0.0,0.0,547595249126.0,679766621659.0,1403756230345.0,40842334482.0,1916864327709.0,755096146569.0,315927284715.0,1528148584734.0,712541857007.0,115342650028.0,1309845067093.0,1311974853299.0,309635313999.0,473049357524.0,643561393821.0,639598858656.0,555974996394.0,2021,19912,355969067429.0,17640133.0,0.0,0.0,103609496070.0,101946188969.0,149369985648.0,1043396742.0,252314291200.0,103654784322.0,36548350251.0,180252502404.0,116821595877.0,22347003282.0,166264889046.0,188135746241.0,68010616489.0,59366001155.0,84226483117.0,81425002343.0,61372532181.0,5603000.0,123.0,1.0,2.0,2021,30143989.971942890762,9769580.87,12706738.51,5225049.89,2967103.36,2512658.04,3151212.20,3398404.14,522189166.90,2941884.90,6259783.55,6322644.36,6952006.23
70000000,2021,10,30,2,,제2종일반주거,2003,18.0,집합,상가/사무실,제1종근린생활,33.63,11380,11380104,1138010400105450000,126.91141156218266,37.62313875732159,0.0,1968.2828999999997,30024.579299999998,8,0,2021,127566,2671960435612.0,110673062.0,0.0,0.0,547595249126.0,679766621659.0,1403756230345.0,40842334482.0,1916864327709.0,755096146569.0,315927284715.0,1528148584734.0,712541857007.0,115342650028.0,1309845067093.0,1311974853299.0,309635313999.0,473049357524.0,643561393821.0,639598858656.0,555974996394.0,2021,19912,355969067429.0,17640133.0,0.0,0.0,103609496070.0,101946188969.0,149369985648.0,1043396742.0,252314291200.0,103654784322.0,36548350251.0,180252502404.0,116821595877.0,22347003282.0,166264889046.0,188135746241.0,68010616489.0,59366001155.0,84226483117.0,81425002343.0,61372532181.0,3484000.0,1124.0,,,2021,11640772.8443941906464,3977056.58,4665304.94,2048909.50,1098479.41,885213.76,1091219.29,1214433.48,230410607.29,1128434.61,2028676.90,2171851.28,3313379.64
50000000,2021,2,26,5,,제1종일반주거,2000,21.0,집합,상가/사무실,제1종근린생활,49.7,11380,11380105,1138010500103550086,126.90503381978809,37.61352085647136,165.0,96.44,460.67,0,5,2021,127566,2671960435612.0,110673062.0,0.0,0.0,547595249126.0,679766621659.0,1403756230345.0,40842334482.0,1916864327709.0,755096146569.0,315927284715.0,1528148584734.0,712541857007.0,115342650028.0,1309845067093.0,1311974853299.0,309635313999.0,473049357524.0,643561393821.0,639598858656.0,555974996394.0,2021,5384,79923769122.0,4169418.0,0.0,0.0,13456823581.0,30298319580.0,35158067736.0,1010558225.0,60810383871.0,19113385644.0,10130335080.0,45740174683.0,20218062529.0,3835222955.0,36992362629.0,40876915641.0,8339546128.0,13701164202.0,22342070641.0,18862737198.0,14623760100.0,2684000.0,1372.0,,,2021,11203461.7945652637347,3779889.41,4642628.12,2000974.53,984711.27,835460.85,1051536.25,1334873.61,221483732.82,1071540.44,2111784.87,2199388.83,3039803.31
136000000,2021,9,25,2,,일반상업,2013,8.0,집합,상가/사무실,제1종근린생활,20.31,11380,11380106,1138010600101860025,126.92239335838512,37.61713061687585,1127.12,625.99,9207.49,3,123,2021,127566,2671960435612.0,110673062.0,0.0,0.0,547595249126.0,679766621659.0,1403756230345.0,40842334482.0,1916864327709.0,755096146569.0,315927284715.0,1528148584734.0,712541857007.0,115342650028.0,1309845067093.0,1311974853299.0,309635313999.0,473049357524.0,643561393821.0,639598858656.0,555974996394.0,2021,13492,323155179648.0,12052915.0,0.0,0.0,57126209961.0,72668980645.0,192064097772.0,1295891270.0,214816864056.0,108338323010.0,25554321391.0,202971714064.0,84851368733.0,9771557559.0,136162806566.0,186201908164.0,39362183308.0,52765101549.0,74520408014.0,85917287999.0,69799733865.0,13640000.0,210.0,1.0,2.0,2021,25417021.623362027235,8892480.73,11483974.63,3003101.00,3606425.12,2719685.75,2627961.40,3115671.23,530361099.58,2658640.40,6412049.36,6027091.54,5278674.56
230000000,2021,8,13,5,,제2종일반주거,2001,20.0,집합,상가/사무실,제1종근린생활,48.15,11380,11380106,1138010600102100058,126.92123636437411,37.61296628071221,232.0,139.04,789.45,0,8,2021,127566,2671960435612.0,110673062.0,0.0,0.0,547595249126.0,679766621659.0,1403756230345.0,40842334482.0,1916864327709.0,755096146569.0,315927284715.0,1528148584734.0,712541857007.0,115342650028.0,1309845067093.0,1311974853299.0,309635313999.0,473049357524.0,643561393821.0,639598858656.0,555974996394.0,2021,13492,323155179648.0,12052915.0,0.0,0.0,57126209961.0,72668980645.0,192064097772.0,1295891270.0,214816864056.0,108338323010.0,25554321391.0,202971714064.0,84851368733.0,9771557559.0,136162806566.0,186201908164.0,39362183308.0,52765101549.0,74520408014.0,85917287999.0,69799733865.0,3503000.0,465.0,1.0,5.0,2021,21926992.222799181855,6605678.16,9185580.73,3767294.70,2016897.16,1860589.46,2209097.23,2300943.12,363643717.02,2121321.18,4390183.29,4304119.83,4975634.69
190000000,2022,2,19,1,,제2종일반주거,2012,10.0,집합,상가/사무실,제2종근린생활,35.28,11380,11380106,1138010600102120040,126.91839320078172,37.61327898030185,218.92,129.2,514.27,0,6,2022,131510,2964041881105.0,117016851.0,9441604204.0,463238.0,681597698007.0,748171530515.0,1485600920660.0,48671731923.0,2100892435374.0,863149484934.0,354248103175.0,1650491475657.0,766654282762.0,192651712897.0,1455777271497.0,1435275975998.0,313129854067.0,514700189086.0,701913410669.0,707960635403.0,653349158267.0,2022,13973,358512988905.0,12571687.0,1097243250.0,54438.0,67772660847.0,81952400420.0,207586580105.0,1201347533.0,235297950654.0,123215040206.0,28736995743.0,221731487103.0,92765093838.0,15283016153.0,151105751359.0,205753524779.0,37615612790.0,58068932123.0,79868402825.0,97477223220.0,83829105181.0,3653000.0,251.0,1.0,2.0,2022,28817844.860491586771,12383045.90,16434799.03,6614260.72,3713124.25,3419356.24,3896611.48,4289234.73,688525739.19,3740230.90,7933287.83,8115095.07,9029230.62
75000000,2020,12,12,1,,제3종일반주거,2014,6.0,집합,상가/사무실,제2종근린생활,19.68,11380,11380106,1138010600102200007,126.91832443462496,37.6149324396457,276.7,133.98,536.42,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4785000.0,461.0,1.0,2.0,2020,30399414.487368702510,9656670.38,12379596.03,4700829.09,3158252.53,2676101.65,3061077.72,3307627.03,513237854.90,2743547.02,6004353.50,6385669.11,6902696.80
420000000,2020,3,9,1,,준주거,2003,17.0,집합,상가/사무실,제1종근린생활,64.15,11380,11380107,1138010700100960041,126.92600666116056,37.6005212027162,595.1,356.27,2622.98,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3962000.0,808.0,,2.0,2020,27730295.657227401387,9387715.48,11237717.46,3612565.60,2576211.39,2687873.72,3375912.88,3228314.80,514455475.39,2723057.87,5788156.87,5749172.88,6365045.41
390000000,2020,9,21,1,,준주거,2018,2.0,집합,상가/사무실,제1종근린생활,33.05,11380,11380107,1138010700101150034,126.9192224724305,37.59893658188035,208.3,124.53,767.39,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4873000.0,375.0,1.0,1.0,2020,27704536.236235903181,9395193.02,10944795.90,3461098.00,2825171.07,3053545.71,3391565.79,3012729.63,459587885.27,2598051.29,5731453.81,5906441.24,6104042.78
160000000,2023,3,31,4,,근린상업,2011,12.0,집합,상가/사무실,제1종근린생활,27.72,11380,11380107,1138010700105890031,126.91570903610916,37.590634602978476,206.3,122.55,681.97,1,6,2023,130006,3125554399540.0,119412081.0,71451850098.0,3304317.0,742289461241.0,847284289016.0,1480358084908.0,55622564375.0,2217452335938.0,908102131976.0,387570712180.0,1734110556480.0,790059527612.0,213822038018.0,1505467684829.0,1524684866543.0,288467088241.0,525006599158.0,749993591627.0,746379730337.0,720305542011.0,2023,24196,611214646147.0,20457273.0,18331572056.0,783040.0,127966212598.0,126352167261.0,343466484896.0,13429781392.0,427057550973.0,184157105032.0,61338509515.0,347247117894.0,161710541519.0,40917067242.0,292150796644.0,286459378772.0,45356669235.0,107047453733.0,154212268894.0,139047066573.0,132946716984.0,3778000.0,230.0,1.0,1.0,2023,20954597.1753943891157,9908920.48,11045676.60,2305772.41,2851291.42,2642468.48,2935653.82,3263899.04,695551265.21,2669075.14,5251264.48,5382274.91,7651982.62
150000000,2021,6,10,1,,제2종일반주거,2013,8.0,집합,상가/사무실,제2종근린생활,20.44,11380,11380108,1138010800100400004,126.92021286016038,37.6026097946319,361.8,203.7,723.05,1,9,2021,127566,2671960435612.0,110673062.0,0.0,0.0,547595249126.0,679766621659.0,1403756230345.0,40842334482.0,1916864327709.0,755096146569.0,315927284715.0,1528148584734.0,712541857007.0,115342650028.0,1309845067093.0,1311974853299.0,309635313999.0,473049357524.0,643561393821.0,639598858656.0,555974996394.0,2021,13599,195512428008.0,9501556.0,0.0,0.0,49814235861.0,52834123829.0,91563587352.0,1300480966.0,143418905068.0,52093527055.0,22443922732.0,106711398103.0,56801883500.0,9555345222.0,97233747969.0,94744945972.0,22223819598.0,35810218495.0,49317075117.0,49020953478.0,35606627253.0,4175000.0,533.0,,3.0,2021,26808935.172460402508,8908218.50,10433523.91,2900325.09,2785056.13,2840079.83,3107465.06,3078322.75,463049369.26,2354912.98,5446893.05,5659091.87,5880844.79
215000000,2022,4,1,3,,제3종일반주거,2011,11.0,집합,상가/사무실,제2종근린생활,74.04,11380,11380108,1138010800100620056,126.9150326742229,37.60499774474599,351.0,175.44,880.51,1,9,2022,131510,2964041881105.0,117016851.0,9441604204.0,463238.0,681597698007.0,748171530515.0,1485600920660.0,48671731923.0,2100892435374.0,863149484934.0,354248103175.0,1650491475657.0,766654282762.0,192651712897.0,1455777271497.0,1435275975998.0,313129854067.0,514700189086.0,701913410669.0,707960635403.0,653349158267.0,2022,14083,209459912898.0,9847685.0,981057719.0,50160.0,60438515298.0,57031402772.0,90318474774.0,1671520054.0,152436381995.0,57023535819.0,24924110698.0,110425886436.0,57856722560.0,16253052786.0,104894715739.0,99214299871.0,21870952352.0,37057964200.0,51698769775.0,52155445681.0,41325883597.0,3190000.0,800.0,,4.0,2022,23827468.960380741940,11010761.46,12816707.55,4557674.34,2919924.19,2977043.96,3565104.41,3774256.33,603346618.21,2888547.50,5785151.24,6529205.97,8624564.69
175000000,2021,2,4,2,,제2종일반주거,2012,9.0,집합,상가/사무실,제2종근린생활,55.55,11380,11380108,1138010800100740023,126.90798058661572,37.604764636788204,448.6,264.54,927.19,1,14,2021,127566,2671960435612.0,110673062.0,0.0,0.0,547595249126.0,679766621659.0,1403756230345.0,40842334482.0,1916864327709.0,755096146569.0,315927284715.0,1528148584734.0,712541857007.0,115342650028.0,1309845067093.0,1311974853299.0,309635313999.0,473049357524.0,643561393821.0,639598858656.0,555974996394.0,2021,13599,195512428008.0,9501556.0,0.0,0.0,49814235861.0,52834123829.0,91563587352.0,1300480966.0,143418905068.0,52093527055.0,22443922732.0,106711398103.0,56801883500.0,9555345222.0,97233747969.0,94744945972.0,22223819598.0,35810218495.0,49317075117.0,49020953478.0,35606627253.0,3350000.0,1143.0,,,2021,19522896.5710502796115,6615438.58,8125467.53,2974629.69,1735177.35,1908741.46,2273427.22,2235223.65,361353514.93,1825549.08,3422209.27,3838429.67,5654717.81
160000000,2020,9,13,3,,준주거,2010,10.0,집합,상가/사무실,제2종근린생활,26.81,11380,11380109,1138010900100290162,126.91030780421164,37.597044683661835,156.4,93.71,468.51,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3077000.0,617.0,,2.0,2020,22225473.0097115293632,7836821.39,8984088.19,2841340.25,2291963.82,2403618.86,2342062.60,2602020.39,433970477.54,2030645.13,4052348.78,4708323.54,6029591.84
145000000,2021,9,29,4,,준주거,2011,10.0,집합,상가/사무실,제2종근린생활,27.0,11380,11380109,1138010900100290190,126.91011985070507,37.59627282669613,158.0,94.64,472.24,1,5,2021,127566,2671960435612.0,110673062.0,0.0,0.0,547595249126.0,679766621659.0,1403756230345.0,40842334482.0,1916864327709.0,755096146569.0,315927284715.0,1528148584734.0,712541857007.0,115342650028.0,1309845067093.0,1311974853299.0,309635313999.0,473049357524.0,643561393821.0,639598858656.0,555974996394.0,2021,9873,164119391157.0,7683625.0,0.0,0.0,33264905541.0,32499681434.0,86628930766.0,11725873416.0,121732810416.0,42386582324.0,23031393077.0,88095261873.0,43856888616.0,9135458187.0,82309145541.0,73949668969.0,16370455108.0,31151670339.0,37953793879.0,37681827660.0,33101067526.0,4618000.0,679.0,,2.0,2021,20403594.9730001270090,7233534.74,8207383.91,2646982.01,2116757.47,2215331.91,2106228.32,2396597.88,395882230.58,1868914.50,3710805.79,4310858.14,5550340.00
461060000,2023,1,26,2,,제2종일반주거,2012,11.0,집합,상가/사무실,제2종근린생활,186.12,11380,11380114,1138011400100670001,126.92043167335828,37.64039283889916,3073.7,2286.84,15764.23,2,232,2023,130006,3125554399540.0,119412081.0,71451850098.0,3304317.0,742289461241.0,847284289016.0,1480358084908.0,55622564375.0,2217452335938.0,908102131976.0,387570712180.0,1734110556480.0,790059527612.0,213822038018.0,1505467684829.0,1524684866543.0,288467088241.0,525006599158.0,749993591627.0,746379730337.0,720305542011.0,2023,12079,494325950680.0,16094393.0,4814269775.0,239495.0,99536937185.0,187174743728.0,205398028349.0,2216241418.0,345168130357.0,149157828026.0,88547356347.0,284510670075.0,105603274691.0,15672303258.0,241631022316.0,245727665338.0,37379326423.0,86083582781.0,139177507794.0,113359798148.0,111358472507.0,4237000.0,468.0,1.0,1.0,2023,12855120.424220091243396,5810591.15,7044529.36,2939309.42,1732799.06,1411907.99,2018628.10,2066448.21,268481100.83,1513360.97,3481450.36,3664344.60,4195529.70
243770000,2023,1,26,2,,제2종일반주거,2012,11.0,집합,상가/사무실,제2종근린생활,98.4,11380,11380114,1138011400100670001,126.92043167335828,37.64039283889916,3073.7,2286.84,15764.23,2,232,2023,130006,3125554399540.0,119412081.0,71451850098.0,3304317.0,742289461241.0,847284289016.0,1480358084908.0,55622564375.0,2217452335938.0,908102131976.0,387570712180.0,1734110556480.0,790059527612.0,213822038018.0,1505467684829.0,1524684866543.0,288467088241.0,525006599158.0,749993591627.0,746379730337.0,720305542011.0,2023,12079,494325950680.0,16094393.0,4814269775.0,239495.0,99536937185.0,187174743728.0,205398028349.0,2216241418.0,345168130357.0,149157828026.0,88547356347.0,284510670075.0,105603274691.0,15672303258.0,241631022316.0,245727665338.0,37379326423.0,86083582781.0,139177507794.0,113359798148.0,111358472507.0,4237000.0,468.0,1.0,1.0,2023,12855120.424220091243396,5810591.15,7044529.36,2939309.42,1732799.06,1411907.99,2018628.10,2066448.21,268481100.83,1513360.97,3481450.36,3664344.60,4195529.70
210000000,2020,12,14,1,,제2종일반주거,2009,11.0,집합,상가/사무실,제2종근린생활,43.62,11380,11380114,1138011400101010000,126.92010996752903,37.631893201070156,0.0,7170.659999999998,63690.1,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5497000.0,605.0,,1.0,2020,13946128.028147024217,4716821.26,5979878.19,1984341.83,1528882.11,1523797.96,1842773.04,1529228.46,228767626.57,1432819.10,3012829.73,3001954.02,3249096.48
60000000,2020,9,21,1,,제3종일반주거,2009,11.0,집합,상가/사무실,제2종근린생활,28.08,11380,11380102,1138010200100310012,126.93390588500462,37.60445432191438,0.0,212.73,876.6999999999999,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2966000.0,449.0,1.0,2.0,2020,20963003.874657068647,6897568.35,8967551.20,2403646.61,2162455.37,2549299.76,2449442.59,2485117.67,381515735.76,2090997.13,4118724.04,4347409.94,5307987.56
120000000,2020,11,7,1,,제3종일반주거,1993,27.0,집합,상가/사무실,제1종근린생활,22.8,11380,11380102,1138010200102760000,126.9370106194631,37.600134890989274,0.0,15763.060000000001,49054.51499999999,40,1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5608000.0,121.0,1.0,1.0,2020,12184935.5225890793535,4176417.04,5357203.71,1629867.54,1156174.66,1554741.19,1490282.04,1453364.59,224919073.09,1320308.75,2424273.59,2623183.30,3165854.98
